electricity_usage_kWh,actual,forecast,discom_requisition,datetime,region,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,hour,day_of_week,is_weekend,month,is_holiday,usage_lag_1h,usage_lag_24h,rolling_mean_3h,rolling_std_6h,usage_diff_1h,usage_pct_change_1h,season_Monsoon,season_Summer,season_Winter,day,year,weekday,is_peak_evening,rain_category,cloud_category,date,daily_mean_power,monthly_mean_power,rolling_24h_power,rolling_7d_power,lag_1h,lag_24h,daily_mean_temp,monthly_mean_temp,temp_dev_from_month,power_dev_from_month,Rainy_Heavy,Rainy_Partial,Cloudy,is_hot,is_cold,temp_power_corr_7d,consumption,temperature
6132,6132,6372,6676,2025-01-15,Rajahmundry,85.4,69.7,76.7,87.2,69.7,77.2,67.4,74.5,0.0,0,0.0,unknown,0,0,23.7,9.8,75.7,1016.5,24.3,11.4,176.5,15.2,7,10,2025-01-15T06:35:40,2025-01-15T17:49:09,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,2,0,1,0,6132,6544,6170.25,320.3282256,0,0.0,False,False,True,15,2025,2,0,No Rain,Partly Cloudy,2025-01-15,6132.0,6792.967741935484,6608.041666666667,6715.589285714285,6132.0,6888.0,76.94,75.69935483870968,1.000645161290322,-660.9677419354839,0,0,0,1,0,0.1273429079923684,6132,76.7
6132,6132,6372,6676,2025-01-15,vijayawada,88.2,69.8,77.5,89.2,69.8,78.4,67.8,74.0,0.0,0,0.0,unknown,0,0,21.5,12.8,83.8,1015.8,44.8,6.0,182.5,15.8,7,10,2025-01-15T06:39:30,2025-01-15T17:54:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,1,0,6132,6510,6150.166667,299.3217423,0,0.0,False,False,True,15,2025,2,0,No Rain,Partly Cloudy,2025-01-15,6132.0,6792.967741935484,6577.791666666667,6709.565476190476,6132.0,6858.0,76.94,75.69935483870968,1.8006451612903192,-660.9677419354839,0,0,0,1,0,-0.0899999999986207,6132,77.5
6297,6297,6322,6587,2025-01-16,Vishakapatnam ,82.5,69.9,76.0,83.0,69.9,76.2,67.0,75.9,0.0,0,0.0,unknown,0,0,22.1,11.4,63.7,1016.0,52.5,1.7,194.5,16.9,7,10,2025-01-16T06:31:04,2025-01-16T17:42:36,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,3,0,1,0,6237,6132,6419.416667,313.7956243,60,0.00962001,False,False,True,16,2025,3,0,No Rain,Partly Cloudy,2025-01-16,6297.0,6792.967741935484,6554.416666666667,6704.523809523809,6132.0,6858.0,76.82000000000001,75.69935483870968,0.3006451612903191,-495.9677419354839,0,0,0,1,0,-0.3509027731647776,6297,76.0
6297,6297,6322,6587,2025-01-16,kurnool,87.9,70.1,77.6,88.3,70.1,77.9,64.4,66.1,0.0,0,0.0,unknown,0,0,18.1,8.9,111.0,1014.8,30.0,11.8,197.6,17.1,7,10,2025-01-16T06:48:47,2025-01-16T18:06:35,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,3,0,1,0,6297,6133,6381.416667,320.7076838,0,0.0,False,False,True,16,2025,3,0,No Rain,Partly Cloudy,2025-01-16,6297.0,6792.967741935484,6531.041666666667,6699.482142857143,6297.0,6858.0,76.82000000000001,75.69935483870968,1.9006451612903128,-495.9677419354839,0,0,0,1,0,-0.1037749043310035,6297,77.6
6297,6297,6322,6587,2025-01-16,vijayawada,84.8,71.6,77.0,87.4,71.6,78.0,69.0,77.6,0.0,0,0.0,rain,0,0,19.0,11.4,80.0,1015.2,31.4,4.4,154.8,13.4,7,10,2025-01-16T06:39:36,2025-01-16T17:55:07,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,1,0,6297,6096,6348.166667,317.7922368,0,0.0,False,False,True,16,2025,3,0,No Rain,Partly Cloudy,2025-01-16,6297.0,6792.967741935484,6507.666666666667,6694.440476190476,6297.0,6858.0,76.82000000000001,75.69935483870968,1.3006451612903192,-495.9677419354839,0,0,0,1,0,-0.2724275017472083,6297,77.0
6297,6297,6322,6587,2025-01-16,Rajahmundry,84.8,70.1,76.5,85.9,70.1,76.9,66.6,73.0,0.0,0,0.0,unknown,0,0,19.2,7.8,74.7,1016.0,39.9,11.4,149.9,12.9,6,10,2025-01-16T06:35:45,2025-01-16T17:49:46,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43187099999,43189099999,remote",0,3,0,1,0,6297,6095,6325.916667,305.2870709,0,0.0,False,False,True,16,2025,3,0,No Rain,Partly Cloudy,2025-01-16,6297.0,6792.967741935484,6484.291666666667,6690.261904761905,6297.0,6858.0,76.82000000000001,75.69935483870968,0.8006451612903192,-495.9677419354839,0,0,0,1,0,-0.3842523438592132,6297,76.5
6297,6297,6322,6587,2025-01-16,Guntur,84.5,71.6,77.0,87.6,71.6,78.1,69.3,78.3,0.0,0,0.0,rain,0,0,17.9,11.4,80.5,1015.0,32.2,4.6,167.9,14.6,7,10,2025-01-16T06:39:59,2025-01-16T17:56:14,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,1,0,6297,6088,6307.833333,289.4321746,0,0.0,False,False,True,16,2025,3,0,No Rain,Partly Cloudy,2025-01-16,6297.0,6792.967741935484,6467.458333333333,6686.083333333333,6297.0,6701.0,76.82000000000001,75.69935483870968,1.3006451612903192,-495.9677419354839,0,0,0,1,0,-0.2440788153129708,6297,77.0
6612,6612,6398,6514,2025-01-17,kurnool,86.6,69.3,76.9,86.5,69.3,77.1,64.2,67.4,0.0,0,0.0,unknown,0,0,20.6,7.8,103.2,1013.9,54.4,10.6,183.4,15.8,6,10,2025-01-17T06:48:52,2025-01-17T18:07:10,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,4,0,1,0,6612,6354,6703.583333,444.0881473,0,0.0,False,False,True,17,2025,4,0,No Rain,Partly Cloudy,2025-01-17,6612.0,6792.967741935484,6452.625,6678.125,6612.0,6701.0,75.86,75.69935483870968,1.2006451612903248,-180.9677419354839,0,0,0,1,0,-0.2172393387084112,6612,76.9
6612,6612,6398,6514,2025-01-17,vijayawada,82.5,69.8,76.3,85.5,69.8,77.1,67.9,76.1,0.0,0,0.0,unknown,0,0,17.0,9.2,86.9,1014.0,24.4,4.3,160.8,13.9,6,10,2025-01-17T06:39:40,2025-01-17T17:55:43,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,1,0,6612,6366,6747.666667,466.6044783,0,0.0,False,False,True,17,2025,4,0,No Rain,Partly Cloudy,2025-01-17,6612.0,6792.967741935484,6456.333333333333,6679.172619047619,6612.0,6701.0,75.86,75.69935483870968,0.6006451612903163,-180.9677419354839,0,0,0,1,0,-0.2018433569386696,6612,76.3
6612,6612,6398,6514,2025-01-17,Vishakapatnam ,80.7,68.1,74.0,81.2,68.1,74.0,59.8,62.6,0.0,0,0.0,unknown,0,0,21.9,13.9,60.8,1015.4,45.6,1.9,213.4,18.5,8,10,2025-01-17T06:31:07,2025-01-17T17:43:13,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,4,0,1,0,6612,6369,6670.5,421.0253508,0,0.0,False,False,True,17,2025,4,0,No Rain,Partly Cloudy,2025-01-17,6612.0,6792.967741935484,6447.791666666667,6677.077380952381,6612.0,6728.0,75.86,75.69935483870968,-1.6993548387096808,-180.9677419354839,0,0,0,1,0,-0.5922418499080296,6612,74.0
6612,6612,6398,6514,2025-01-17,Guntur,83.1,69.8,76.4,86.1,69.8,77.1,68.2,76.8,0.0,0,0.0,unknown,0,0,16.8,9.2,86.0,1014.1,27.4,4.5,154.9,13.4,6,10,2025-01-17T06:40:04,2025-01-17T17:56:50,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,1,0,6589,6297,6859.916667,482.6784569,23,0.003490666,False,False,True,17,2025,4,0,No Rain,Partly Cloudy,2025-01-17,6612.0,6792.967741935484,6463.75,6683.7797619047615,6297.0,6701.0,75.86,75.69935483870968,0.7006451612903248,-180.9677419354839,0,0,0,1,0,-0.4728138050135976,6612,76.4
6612,6612,6398,6514,2025-01-17,Rajahmundry,83.9,69.9,75.7,84.4,69.9,76.0,65.4,71.9,0.0,0,0.0,unknown,0,0,18.8,9.4,75.2,1015.1,33.9,11.1,157.9,13.7,6,10,2025-01-17T06:35:49,2025-01-17T17:50:22,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43187099999,43189099999,remote",0,4,0,1,0,6612,6340,6800.166667,482.081295,0,0.0,False,False,True,17,2025,4,0,No Rain,Partly Cloudy,2025-01-17,6612.0,6792.967741935484,6460.041666666667,6681.476190476191,6612.0,6701.0,75.86,75.69935483870968,0.0006451612903219,-180.9677419354839,0,0,0,1,0,-0.423521511867181,6612,75.7
6782,6782,6612,6784,2025-01-18,Guntur,87.9,68.0,76.0,88.5,68.0,76.2,64.1,68.8,0.0,0,0.0,unknown,0,0,19.5,11.4,71.8,1013.7,31.8,5.8,224.4,19.3,8,10,2025-01-18T06:40:07,2025-01-18T17:57:25,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,1,0,6658,6612,6966.833333,479.2889189,124,0.018624211,False,False,True,18,2025,5,0,No Rain,Partly Cloudy,2025-01-18,6782.0,6792.967741935484,6450.041666666667,6677.041666666667,6612.0,6728.0,75.3,75.69935483870968,0.3006451612903191,-10.9677419354839,0,0,0,1,0,-0.3523775537988681,6782,76.0
6782,6782,6612,6784,2025-01-18,Rajahmundry,85.2,67.0,74.8,84.9,67.0,74.9,62.0,66.4,0.0,0,0.0,unknown,0,0,21.9,9.4,71.9,1014.8,29.0,11.4,226.1,19.5,8,10,2025-01-18T06:35:52,2025-01-18T17:50:58,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,5,1,1,0,6782,6687,6913.25,464.7021467,0,0.0,False,False,True,18,2025,5,0,No Rain,Partly Cloudy,2025-01-18,6782.0,6792.967741935484,6452.291666666667,6677.005952380952,6782.0,6728.0,75.3,75.69935483870968,-0.8993548387096837,-10.9677419354839,0,0,0,1,0,-0.2230802917277487,6782,74.8
6782,6782,6612,6784,2025-01-18,vijayawada,88.8,68.0,76.0,88.7,68.0,76.1,63.3,67.3,0.0,0,0.0,unknown,0,0,20.4,11.4,74.1,1013.8,28.4,5.6,226.9,19.6,8,10,2025-01-18T06:39:43,2025-01-18T17:56:19,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,1,0,6782,6671,6868.083333,438.7244336,0,0.0,False,False,True,18,2025,5,0,No Rain,Partly Cloudy,2025-01-18,6782.0,6792.967741935484,6454.541666666667,6676.970238095239,6782.0,6728.0,75.3,75.69935483870968,0.3006451612903191,-10.9677419354839,0,0,0,1,0,-8.479977592919148e-13,6782,76.0
6782,6782,6612,6784,2025-01-18,kurnool,86.6,68.6,75.8,86.1,68.6,76.0,63.2,67.0,0.0,0,0.0,unknown,0,0,17.0,7.4,100.7,1013.6,59.8,10.9,146.5,12.8,5,10,2025-01-18T06:48:56,2025-01-18T18:07:45,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,5,1,1,0,6782,6652,6830.0,399.6944395,0,0.0,False,False,True,18,2025,5,0,No Rain,Partly Cloudy,2025-01-18,6782.0,6792.967741935484,6456.791666666667,6678.386904761905,6782.0,6728.0,75.3,75.69935483870968,0.1006451612903163,-10.9677419354839,0,0,0,1,0,0.1815717118975661,6782,75.8
6782,6782,6612,6784,2025-01-18,Vishakapatnam ,82.5,64.5,73.9,82.6,64.5,74.0,59.6,62.3,0.0,0,0.0,unknown,0,0,24.2,13.9,47.0,1015.0,41.1,2.8,223.8,19.4,8,10,2025-01-18T06:31:09,2025-01-18T17:43:50,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,5,1,1,0,6782,6672,6802.916667,355.9430727,0,0.0,False,False,True,18,2025,5,0,No Rain,Partly Cloudy,2025-01-18,6782.0,6792.967741935484,6467.458333333333,6679.803571428572,6782.0,6526.0,75.3,75.69935483870968,-1.7993548387096752,-10.9677419354839,0,0,0,1,0,-0.4231147575153896,6782,73.9
6894,6894,6782,6638,2025-01-19,Guntur,89.5,68.0,76.8,89.6,68.0,77.2,65.2,70.0,0.0,0,0.0,unknown,0,0,16.1,9.2,63.7,1013.4,24.2,5.8,230.3,19.7,8,10,2025-01-19T06:40:09,2025-01-19T17:58:00,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,1,0,6845,6782,7090.25,512.1853842,49,0.00715851,False,False,True,19,2025,6,0,No Rain,Partly Cloudy,2025-01-19,6894.0,6792.967741935484,6482.791666666667,6681.886904761905,6782.0,6526.0,76.12,75.69935483870968,1.1006451612903163,101.0322580645161,0,0,0,1,0,0.247604145991504,6894,76.8
6894,6894,6782,6638,2025-01-19,Rajahmundry,87.3,67.6,75.7,86.9,67.6,75.8,62.8,66.6,0.0,0,0.0,unknown,0,0,17.4,8.9,72.1,1014.2,34.6,11.4,228.2,19.6,8,10,2025-01-19T06:35:54,2025-01-19T17:51:34,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43187099999,43189099999,remote",0,6,1,1,0,6894,6853,7035.0,502.8921842,0,0.0,False,False,True,19,2025,6,0,No Rain,Partly Cloudy,2025-01-19,6894.0,6792.967741935484,6498.125,6683.970238095239,6894.0,6526.0,76.12,75.69935483870968,0.0006451612903219,101.0322580645161,0,0,0,1,0,0.4916278176544978,6894,75.7
6894,6894,6782,6638,2025-01-19,vijayawada,90.6,68.0,76.8,89.9,68.0,77.2,64.7,68.9,0.0,0,0.0,unknown,0,0,16.1,9.2,66.6,1013.5,22.9,5.6,230.0,19.8,8,10,2025-01-19T06:39:45,2025-01-19T17:56:55,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,1,0,6894,6818,6989.0,480.7114896,0,0.0,False,False,True,19,2025,6,0,No Rain,Partly Cloudy,2025-01-19,6894.0,6792.967741935484,6513.458333333333,6686.053571428572,6894.0,6526.0,76.12,75.69935483870968,1.1006451612903163,101.0322580645161,0,0,0,1,0,0.6683816928137202,6894,76.8
6894,6894,6782,6638,2025-01-19,kurnool,89.3,67.0,76.8,89.2,67.0,77.0,62.4,63.6,0.0,0,0.0,unknown,0,0,16.1,5.4,78.5,1013.4,68.6,11.2,231.2,20.2,8,10,2025-01-19T06:48:59,2025-01-19T18:08:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,6,1,1,0,6894,6796,6956.333333,448.9906857,0,0.0,False,False,True,19,2025,6,0,No Rain,Cloudy,2025-01-19,6894.0,6792.967741935484,6528.791666666667,6687.755952380952,6894.0,6526.0,76.12,75.69935483870968,1.1006451612903163,101.0322580645161,0,0,1,1,0,0.6656837597108698,6894,76.8
6894,6894,6782,6638,2025-01-19,Vishakapatnam ,84.3,64.5,74.5,85.2,64.5,74.6,63.5,71.1,0.0,0,0.0,unknown,0,0,19.5,12.8,60.7,1014.3,43.3,2.1,226.2,19.5,8,10,2025-01-19T06:31:09,2025-01-19T17:44:27,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,6,1,1,0,6894,6770,6931.166667,420.3995942,0,0.0,False,False,True,19,2025,6,0,No Rain,Partly Cloudy,2025-01-19,6894.0,6792.967741935484,6560.541666666667,6689.458333333333,6894.0,6132.0,76.12,75.69935483870968,-1.1993548387096808,101.0322580645161,0,0,0,1,0,0.5269754909369283,6894,74.5
6866,6866,6924,6999,2025-01-20,Rajahmundry,88.2,66.8,75.4,88.0,66.8,75.6,63.8,70.5,0.0,0,0.0,unknown,0,0,15.4,7.2,70.1,1013.1,11.0,11.4,231.4,20.1,8,10,2025-01-20T06:35:54,2025-01-20T17:52:10,0.7,Clear,Clear conditions throughout the day.,clear-day,"43187099999,43189099999,remote",0,0,0,1,0,6866,6938,6894.666667,429.49311,0,0.0,False,False,True,20,2025,0,0,No Rain,Clear,2025-01-20,6866.0,6792.967741935484,6706.583333333333,6697.815476190476,6866.0,6297.0,75.67999999999999,75.69935483870968,-0.2993548387096751,73.0322580645161,0,0,0,1,0,0.70616585359129,6866,75.4
6866,6866,6924,6999,2025-01-20,Guntur,86.8,68.1,76.1,89.6,68.1,76.7,66.0,73.4,0.0,0,0.0,unknown,0,0,12.8,6.9,72.3,1012.4,13.0,6.1,228.9,19.5,8,10,2025-01-20T06:40:10,2025-01-20T17:58:35,0.7,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,1,0,6866,6935,6922.583333,453.8830034,0,0.0,False,False,True,20,2025,0,0,No Rain,Clear,2025-01-20,6866.0,6792.967741935484,6682.875,6695.940476190476,6866.0,6132.0,75.67999999999999,75.69935483870968,0.4006451612903134,73.0322580645161,0,0,0,1,0,0.2055555555734817,6866,76.1
6866,6866,6924,6999,2025-01-20,kurnool,89.9,68.3,77.6,87.6,68.3,77.3,60.4,59.0,0.0,0,0.0,unknown,0,0,14.1,5.4,74.8,1012.4,26.3,11.2,238.9,20.6,8,10,2025-01-20T06:49:00,2025-01-20T18:08:54,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43212099999,remote,43213099999",0,0,0,1,0,6773,6894,7068.833333,494.173558,93,0.013730991,False,False,True,20,2025,0,0,No Rain,Partly Cloudy,2025-01-20,6866.0,6792.967741935484,6591.125,6690.994047619048,6894.0,6132.0,75.67999999999999,75.69935483870968,1.9006451612903128,73.0322580645161,0,0,0,1,0,-0.2150701759658301,6866,77.6
6866,6866,6924,6999,2025-01-20,vijayawada,87.7,67.4,76.1,87.8,67.4,76.5,65.2,71.8,0.0,0,0.0,unknown,0,0,15.9,6.9,74.3,1012.4,13.9,6.0,230.4,19.8,8,10,2025-01-20T06:39:46,2025-01-20T17:57:30,0.7,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,1,0,6866,6936,7009.416667,493.9708211,0,0.0,False,False,True,20,2025,0,0,No Rain,Clear,2025-01-20,6866.0,6792.967741935484,6621.708333333333,6692.5297619047615,6866.0,6132.0,75.67999999999999,75.69935483870968,0.4006451612903134,73.0322580645161,0,0,0,1,0,-0.1398994833713298,6866,76.1
6866,6866,6924,6999,2025-01-20,Vishakapatnam ,86.1,62.7,73.2,85.8,62.7,73.0,61.0,70.5,0.0,0,0.0,unknown,0,0,16.1,11.4,50.3,1013.0,30.0,2.3,231.0,19.9,8,10,2025-01-20T06:31:09,2025-01-20T17:45:04,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,0,0,1,0,6866,6928,6960.166667,478.1593937,0,0.0,False,False,True,20,2025,0,0,No Rain,Partly Cloudy,2025-01-20,6866.0,6792.967741935484,6652.291666666667,6694.065476190476,6866.0,6132.0,75.67999999999999,75.69935483870968,-2.499354838709678,73.0322580645161,0,0,0,1,0,-0.0099778515815727,6866,73.2
6942,6942,6916,6836,2025-01-21,kurnool,93.3,66.3,77.2,89.2,66.3,76.6,57.2,54.4,0.0,0,0.0,unknown,0,0,12.8,6.3,92.6,1011.5,14.3,11.6,243.6,21.1,9,10,2025-01-21T06:49:01,2025-01-21T18:09:28,0.74,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,1,0,1,0,6845,6866,7158.583333,538.0731306,97,0.014170928,False,False,True,21,2025,1,0,No Rain,Clear,2025-01-21,6942.0,6792.967741935484,6733.458333333333,6700.142857142857,6866.0,6297.0,74.86,75.69935483870968,1.500645161290322,149.0322580645161,0,0,0,1,0,0.2926969238326657,6942,77.2
6942,6942,6916,6836,2025-01-21,vijayawada,86.0,66.2,75.2,87.5,66.2,75.4,64.9,73.5,0.0,0,0.0,unknown,0,0,15.4,6.9,127.3,1011.5,6.9,6.1,235.3,20.3,8,10,2025-01-21T06:39:46,2025-01-21T17:58:05,0.74,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,1,0,6942,6893,7093.416667,535.4627418,0,0.0,False,False,True,21,2025,1,0,No Rain,Clear,2025-01-21,6942.0,6792.967741935484,6760.333333333333,6702.470238095239,6942.0,6297.0,74.86,75.69935483870968,-0.499354838709678,149.0322580645161,0,0,0,1,0,0.1747171374616825,6942,75.2
6942,6942,6916,6836,2025-01-21,Vishakapatnam ,87.0,59.1,72.5,85.5,59.1,72.0,58.5,67.2,0.0,0,0.0,unknown,0,0,14.1,11.4,116.8,1012.3,25.3,3.3,233.5,20.2,8,10,2025-01-21T06:31:07,2025-01-21T17:45:40,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43149099999,43150099999,remote",0,1,0,1,0,6942,6857,7041.833333,517.3000349,0,0.0,False,False,True,21,2025,1,0,No Rain,Partly Cloudy,2025-01-21,6942.0,6792.967741935484,6787.208333333333,6704.797619047619,6942.0,6297.0,74.86,75.69935483870968,-3.199354838709681,149.0322580645161,0,0,0,1,0,-0.2169518345783908,6942,72.5
6942,6942,6916,6836,2025-01-21,Guntur,86.3,66.2,75.2,87.5,66.2,75.5,65.5,74.8,0.0,0,0.0,unknown,0,0,12.8,6.9,129.2,1011.6,8.8,6.2,231.6,20.1,8,10,2025-01-21T06:40:10,2025-01-21T17:59:10,0.74,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,1,0,6942,6816,7001.833333,491.4659526,0,0.0,False,False,True,21,2025,1,0,No Rain,Clear,2025-01-21,6942.0,6792.967741935484,6814.083333333333,6706.321428571428,6942.0,6297.0,74.86,75.69935483870968,-0.499354838709678,149.0322580645161,0,0,0,1,0,-0.1705570234283407,6942,75.2
6942,6942,6916,6836,2025-01-21,Rajahmundry,88.2,65.2,74.2,87.2,65.2,74.3,62.5,70.6,0.0,0,0.0,unknown,0,0,14.8,6.3,100.0,1012.3,29.9,11.3,234.9,20.3,8,10,2025-01-21T06:35:53,2025-01-21T17:52:46,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43187099999,43189099999,remote",0,1,0,1,0,6942,6764,6971.5,464.5815555,0,0.0,False,False,True,21,2025,1,0,No Rain,Partly Cloudy,2025-01-21,6942.0,6792.967741935484,6827.833333333333,6707.845238095239,6942.0,6612.0,74.86,75.69935483870968,-1.499354838709678,149.0322580645161,0,0,0,1,0,0.0627887572363538,6942,74.2
6803,6803,6942,7008,2025-01-22,kurnool,92.0,65.4,77.5,88.3,65.4,76.5,55.4,51.9,0.0,0,0.0,unknown,0,0,19.0,8.1,116.5,1011.4,2.5,11.2,246.5,21.3,9,10,2025-01-22T06:49:00,2025-01-22T18:10:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"43212099999,remote,43213099999",0,2,0,1,0,6680,6942,7036.25,604.6802964,123,0.018413174,False,False,True,22,2025,2,0,No Rain,Clear,2025-01-22,6803.0,6792.967741935484,6835.791666666667,6708.541666666667,6942.0,6612.0,74.47999999999999,75.69935483870968,1.8006451612903192,10.0322580645161,0,0,0,1,0,-0.335711344049152,6803,77.5
6803,6803,6942,7008,2025-01-22,vijayawada,90.9,66.4,74.6,90.4,66.4,75.2,66.4,77.8,0.0,0,0.0,unknown,0,0,16.1,6.9,121.3,1012.0,24.5,5.0,236.0,20.4,8,10,2025-01-22T06:39:44,2025-01-22T17:58:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,1,0,6803,7002,6966.833333,605.3980126,0,0.0,False,False,True,22,2025,2,0,No Rain,Partly Cloudy,2025-01-22,6803.0,6792.967741935484,6843.75,6709.238095238095,6803.0,6612.0,74.47999999999999,75.69935483870968,-1.0993548387096863,10.0322580645161,0,0,0,1,0,-0.3358046626571008,6803,74.6
6803,6803,6942,7008,2025-01-22,Vishakapatnam ,84.3,59.1,71.4,85.2,59.1,71.6,63.4,79.8,0.0,0,0.0,unknown,0,0,14.3,11.4,142.2,1012.7,25.5,2.0,230.6,19.9,8,10,2025-01-22T06:31:04,2025-01-22T17:46:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,2,0,1,0,6803,7011,6910.25,588.9503175,0,0.0,False,False,True,22,2025,2,0,No Rain,Partly Cloudy,2025-01-22,6803.0,6792.967741935484,6851.708333333333,6709.934523809524,6803.0,6612.0,74.47999999999999,75.69935483870968,-4.299354838709675,10.0322580645161,0,0,0,1,0,-0.0606743105031681,6803,71.4
6803,6803,6942,7008,2025-01-22,Guntur,89.9,66.1,74.7,90.3,66.1,75.3,66.8,78.5,0.0,0,0.0,unknown,0,0,13.6,6.9,123.2,1011.9,23.9,5.2,235.9,20.4,8,10,2025-01-22T06:40:09,2025-01-22T17:59:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,1,0,6803,6987,6867.916667,560.785545,0,0.0,False,False,True,22,2025,2,0,No Rain,Partly Cloudy,2025-01-22,6803.0,6792.967741935484,6859.666666666667,6709.571428571428,6803.0,6612.0,74.47999999999999,75.69935483870968,-0.999354838709678,10.0322580645161,0,0,0,1,0,-0.1593941782657494,6803,74.7
6803,6803,6942,7008,2025-01-22,Rajahmundry,88.6,63.4,74.2,89.0,63.4,74.7,64.7,75.0,0.0,0,0.0,unknown,0,0,15.9,7.4,95.4,1012.7,8.7,11.3,231.3,19.9,8,10,2025-01-22T06:35:51,2025-01-22T17:53:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"43187099999,43189099999,remote",0,2,0,1,0,6803,6987,6835.25,530.021819,0,0.0,False,False,True,22,2025,2,0,No Rain,Clear,2025-01-22,6803.0,6792.967741935484,6860.541666666667,6709.208333333333,6803.0,6782.0,74.47999999999999,75.69935483870968,-1.499354838709678,10.0322580645161,0,0,0,1,0,0.0598276872944369,6803,74.2
